Node	CRUD	DataFlowValue
$l11 = $l10 * 100L	U	null
$r16 = r1[0]	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r64)	R	null
if $b9 <= 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td></tr>")	R	null
$r84 = staticinvoke <java.lang.Runtime: java.lang.Runtime getRuntime()>()	U	null
$r111 = virtualinvoke $r110.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$z1 = interfaceinvoke r55.<java.util.Iterator: boolean hasNext()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<memory")	R	null
$r14 = virtualinvoke $r12.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r13)	U	null
$r26 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r25, 1)	U	null
$r93 = new java.lang.StringBuilder	C	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<memorypool")	R	null
$r63 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($l5)	U	null
$z0 = interfaceinvoke r4.<java.util.Iterator: boolean hasNext()>()	U	null
goto [?= return]	R	null
$r27 = new java.lang.StringBuilder	C	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r66)	R	null
$r90 = interfaceinvoke r89.<java.util.Iterator: java.lang.Object next()>()	U	null
return	R	null
$r94 = interfaceinvoke r91.<java.lang.management.MemoryPoolMXBean: java.lang.String getName()>()	U	null
$r40 = virtualinvoke $r39.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("</th><th>")	U	null
$l1 = virtualinvoke $r17.<java.lang.Runtime: long freeMemory()>()	U	null
$r21 = r1[1]	U	null
$r41 = r1[5]	U	null
$r37 = virtualinvoke $r36.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("</th><th>")	U	null
$r2 = new java.util.TreeMap	C	null
$r95 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filterXml(java.lang.String)>($r94)	U	null
r5 = (java.lang.management.MemoryPoolMXBean) $r8	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r98)	R	null
$r101 = virtualinvoke $r99.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r100)	U	null
$r88 = interfaceinvoke r3.<java.util.SortedMap: java.util.Collection values()>()	U	null
$r112 = new java.lang.StringBuilder	C	null
$r100 = interfaceinvoke r91.<java.lang.management.MemoryPoolMXBean: java.lang.management.MemoryType getType()>()	U	null
$r72 = virtualinvoke $r71.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r77)	R	null
$r96 = virtualinvoke $r93.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r95)	U	null
$r108 = new java.lang.StringBuilder	C	null
$l7 = virtualinvoke r58.<java.lang.management.MemoryUsage: long getUsed()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r107)	R	null
$r114 = virtualinvoke $r113.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	U	null
if i0 != 1 goto return	R	null
specialinvoke $r27.<java.lang.StringBuilder: void <init>(java.lang.String)>(" ")	R	null
r3 = $r2	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r19)	R	null
$r53 = virtualinvoke $r52.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r105 = virtualinvoke $r104.<java.lang.StringBuilder: java.lang.StringBuilder append(long)>($l17)	U	null
$r48 = virtualinvoke $r46.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r47)	U	null
$l13 = $l11 / $l12	U	null
$r22 = virtualinvoke $r20.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r21)	U	null
$r74 = staticinvoke <java.lang.Runtime: java.lang.Runtime getRuntime()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r68)	R	null
specialinvoke $r69.<java.lang.StringBuilder: void <init>(java.lang.String)>(" (")	R	null
$r52 = virtualinvoke $r51.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("</th></tr></thead><tbody>")	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.Object)>($r60)	R	null
$r49 = virtualinvoke $r48.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("</th><th>")	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r30)	R	null
$r30 = virtualinvoke $r29.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r77 = virtualinvoke $r76.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$z2 = interfaceinvoke r89.<java.util.Iterator: boolean hasNext()>()	U	null
specialinvoke $r83.<java.lang.StringBuilder: void <init>(java.lang.String)>(" max=\'")	R	null
if $z2 != 0 goto $r90 = interfaceinvoke r89.<java.util.Iterator: java.lang.Object next()>()	R	null
$r20 = new java.lang.StringBuilder	C	null
$r107 = virtualinvoke $r106.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r109 = virtualinvoke $r108.<java.lang.StringBuilder: java.lang.StringBuilder append(long)>($l18)	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>("<p>")	R	null
$r29 = virtualinvoke $r27.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r28)	U	null
$l12 = virtualinvoke r58.<java.lang.management.MemoryUsage: long getMax()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r119)	R	null
r55 = interfaceinvoke $r54.<java.util.Collection: java.util.Iterator iterator()>()	U	null
$r44 = r1[6]	U	null
specialinvoke $r78.<java.lang.StringBuilder: void <init>(java.lang.String)>(" total=\'")	R	null
$l19 = virtualinvoke r92.<java.lang.management.MemoryUsage: long getMax()>()	U	null
$r81 = virtualinvoke $r80.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	U	null
$r113 = virtualinvoke $r112.<java.lang.StringBuilder: java.lang.StringBuilder append(long)>($l19)	U	null
$r19 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r18, 1)	U	null
i0 := @parameter1: int	R	null
$r67 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($l7)	U	null
specialinvoke $r93.<java.lang.StringBuilder: void <init>(java.lang.String)>(" name=\'")	R	null
$r68 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r67, 1)	U	null
$r36 = virtualinvoke $r34.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r35)	U	null
specialinvoke $r112.<java.lang.StringBuilder: void <init>(java.lang.String)>(" usageMax=\'")	R	null
$l20 = virtualinvoke r92.<java.lang.management.MemoryUsage: long getUsed()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>("</p>")	R	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<jvm>")	R	null
$r59 = interfaceinvoke r57.<java.lang.management.MemoryPoolMXBean: java.lang.String getName()>()	U	null
$l3 = virtualinvoke $r31.<java.lang.Runtime: long maxMemory()>()	U	null
$r38 = r1[4]	U	null
