start	end	CRUD_Test
$r15 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddr")	$r16 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r15)	1
$r16 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r15)	virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r16)	1
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r16)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td nowrap>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td nowrap>")	$r17 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "virtualHost")	0
$r17 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "virtualHost")	$r18 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r17)	1
$r18 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r17)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r18)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r18)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td nowrap class=\"row-left\">")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td nowrap class=\"row-left\">")	if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	$r19 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "method")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
$r19 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "method")	$r20 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r19)	1
$r20 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r19)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r20)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r20)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	$r21 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "currentUri")	0
$r21 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "currentUri")	$r22 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r21)	1
$r22 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r21)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r22)	1
